id_projeto;id_relacao;id_predecessor;nome_predecessor;id_sucessor;nome_sucessor;atributo_base;atributo_precedencia
35125;287466336;35935973;PRU - PRUMADA ÁGUA;35935777;PRU - PRUMADA ÁGUA;end_at;start
35125;287466337;35935776;PRU - PRUMADA ESGOTO;35935777;PRU - PRUMADA ÁGUA;start_at;start
35125;287459026;35935974;PRU - PRUMADA PLUVIAL;35935778;PRU - PRUMADA PLUVIAL;end_at;start
35125;287459027;35935776;PRU - PRUMADA ESGOTO;35935778;PRU - PRUMADA PLUVIAL;start_at;start
35125;305688466;35935772;DRY - GUIA E MONTANTE;35935779;DRY - CHAPEAMENTO 01/02;start_at;start
35125;305688467;35935975;DRY - CHAPEAMENTO 01/02;35935779;DRY - CHAPEAMENTO 01/02;end_at;start
35125;286256379;35935773;HID - KIT HIDRÁULICO;35935780;ESG - RAMAIS, ARANHAS e FECHAMENTO (ESGOTO);start_at;start
35125;286256380;35935976;ESG - RAMAIS, ARANHAS e FECHAMENTO (ESGOTO);35935780;ESG - RAMAIS, ARANHAS e FECHAMENTO (ESGOTO);end_at;start
35125;286258893;35935773;HID - KIT HIDRÁULICO;35935781;ELE - INFRA/ENFIAÇÃO ELÉTRICA;start_at;start
35125;286258894;35935977;ELE - INFRA/ENFIAÇÃO ELÉTRICA;35935781;ELE - INFRA/ENFIAÇÃO ELÉTRICA;end_at;start
35125;307695294;35935773;HID - KIT HIDRÁULICO;35935782;CLI - INFRA CLIMATIZAÇÃO;start_at;start
35125;307695295;35935978;CLI - INFRA CLIMATIZAÇÃO;35935782;CLI - INFRA CLIMATIZAÇÃO;end_at;start
35125;307695755;39923433;CER - REVESTIMENTO CERÂMICO PAREDE (HALL);35935783;FOR - FORRO DE GESSO E SANCA;end_at;start
35125;307695756;35935979;FOR - FORRO DE GESSO E SANCA;35935783;FOR - FORRO DE GESSO E SANCA;end_at;start
35125;307695881;35935792;PINT - PINTURA INTERNA 1ª DEMÃO;35935784;GRA - BANCADA WC;end_at;start
35125;307695882;35935980;GRA - BANCADA WC;35935784;GRA - BANCADA WC;end_at;start
35125;310724495;35935803;FOR - FORRO DO HALL;35935785;MAD - PORTA DE ENTRADA;end_at;start
35125;310724496;35935981;MAD - PORTA DE ENTRADA;35935785;MAD - PORTA DE ENTRADA;end_at;start
35125;305690282;35935785;MAD - PORTA DE ENTRADA;35935786;MAD - PORTA INTERNA;start_at;start
35125;305690283;35935982;MAD - PORTA INTERNA;35935786;MAD - PORTA INTERNA;end_at;start
35125;287588922;35935816;TES - TESTE FUNCIONAL;35935787;RCER - REVISÃO CERÂMICA;end_at;start
35125;287588923;35935983;RCER - REVISÃO CERÂMICA;35935787;RCER - REVISÃO CERÂMICA;end_at;start
35125;307696186;35935815;VIS - VISTORIA;35935788;LIM - LIMPEZA FINAL;end_at;start
35125;307696187;35935984;LIM - LIMPEZA FINAL;35935788;LIM - LIMPEZA FINAL;end_at;start
35125;307695307;35935782;CLI - INFRA CLIMATIZAÇÃO;35935789;HID - DISTRIBUIÇÃO HIDRÁULICA AÉREA;start_at;start
35125;307695308;35935985;HID - DISTRIBUIÇÃO HIDRÁULICA AÉREA;35935789;HID - DISTRIBUIÇÃO HIDRÁULICA AÉREA;end_at;start
35125;307695419;35935780;ESG - RAMAIS, ARANHAS e FECHAMENTO (ESGOTO);35935790;INS - TESTE DE INSTALAÇÕES (HIDRÁULICA e ESGOTO);end_at;start
35125;307695420;35935986;INS - TESTE DE INSTALAÇÕES (HIDRÁULICA e ESGOTO);35935790;INS - TESTE DE INSTALAÇÕES (HIDRÁULICA e ESGOTO);end_at;start
35125;307695421;35935773;HID - KIT HIDRÁULICO;35935790;INS - TESTE DE INSTALAÇÕES (HIDRÁULICA e ESGOTO);end_at;start
35125;307695422;35935789;HID - DISTRIBUIÇÃO HIDRÁULICA AÉREA;35935790;INS - TESTE DE INSTALAÇÕES (HIDRÁULICA e ESGOTO);end_at;start
35125;307695505;35935987;REV - EMBOÇO INTERNO OU GESSO LISO;35935791;REV - EMBOÇO INTERNO OU GESSO LISO;end_at;start
35125;307695506;35935790;INS - TESTE DE INSTALAÇÕES (HIDRÁULICA e ESGOTO);35935791;REV - EMBOÇO INTERNO OU GESSO LISO;end_at;start
35125;307695860;35935988;PINT - PINTURA INTERNA 1ª DEMÃO;35935792;PINT - PINTURA INTERNA 1ª DEMÃO;end_at;start
35125;307695861;35935786;MAD - PORTA INTERNA;35935792;PINT - PINTURA INTERNA 1ª DEMÃO;end_at;start
35125;307695923;35935784;GRA - BANCADA WC;35935793;LOU - LOUÇAS VASO SANITÁRIO;end_at;start
35125;307695924;35935989;LOU - LOUÇAS VASO SANITÁRIO;35935793;LOU - LOUÇAS VASO SANITÁRIO;end_at;start
35125;287602563;35935790;INS - TESTE DE INSTALAÇÕES (HIDRÁULICA e ESGOTO);35935794;DRY - CHAPEAMENTO 02/02;end_at;start
35125;287602564;35935990;DRY - CHAPEAMENTO 02/02;35935794;DRY - CHAPEAMENTO 02/02;end_at;start
35125;287047988;35935801;CON - CONTRA PISO ÁREA MOLHADA;35935795;CER - DIVIBOX/SOLEIRA APTO;end_at;start
35125;287047989;35935991;CER - DIVIBOX/SOLEIRA APTO;35935795;CER - DIVIBOX/SOLEIRA APTO;end_at;start
35125;307695568;35935795;CER - DIVIBOX/SOLEIRA APTO;35935796;CER - CERÂMICA HALL;start_at;start
35125;307695569;35935992;CER - CERÂMICA HALL;35935796;CER - CERÂMICA HALL;end_at;start
35125;286264062;35935791;REV - EMBOÇO INTERNO OU GESSO LISO;35935797;REG - REGULARIZAÇÃO ÁREA MOLHADA;end_at;start
35125;286264063;35935993;REG - REGULARIZAÇÃO ÁREA MOLHADA;35935797;REG - REGULARIZAÇÃO ÁREA MOLHADA;end_at;start
35125;287027006;35935797;REG - REGULARIZAÇÃO ÁREA MOLHADA;35935798;IMP - IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;end_at;start
35125;287027007;35935994;IMP - IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;35935798;IMP - IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;end_at;start
35125;286264198;35935798;IMP - IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;35935799;IMP - IMPERMEABILIZAÇÃO DE SACADA/ LAJE TÉCNICA;start_at;start
35125;286264199;35935995;IMP - IMPERMEABILIZAÇÃO DE SACADA/ LAJE TÉCNICA;35935799;IMP - IMPERMEABILIZAÇÃO DE SACADA/ LAJE TÉCNICA;end_at;start
35125;287580306;35935798;IMP - IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;35935800;IMP - TESTE DE IMPERMEABILIZAÇÃO;end_at;start
35125;287580307;35935996;IMP - TESTE DE IMPERMEABILIZAÇÃO;35935800;IMP - TESTE DE IMPERMEABILIZAÇÃO;end_at;start
35125;307695547;35935800;IMP - TESTE DE IMPERMEABILIZAÇÃO;35935801;CON - CONTRA PISO ÁREA MOLHADA;start_at;start
35125;307695548;35935997;CON - CONTRA PISO ÁREA MOLHADA;35935801;CON - CONTRA PISO ÁREA MOLHADA;end_at;start
35125;307695610;35935795;CER - DIVIBOX/SOLEIRA APTO;35935802;CER - REVESTIMENTO CERÂMICO (PISO);start_at;start
35125;307695611;35935998;CER - REVESTIMENTO CERÂMICO (PISO);35935802;CER - REVESTIMENTO CERÂMICO (PISO);end_at;start
35125;307695776;35935783;FOR - FORRO DE GESSO E SANCA;35935803;FOR - FORRO DO HALL;start_at;start
35125;307695777;35935999;FOR - FORRO DO HALL;35935803;FOR - FORRO DO HALL;end_at;start
35125;287082644;35935784;GRA - BANCADA WC;35935805;GRA - BANCADAS COZINHA;start_at;start
35125;287082645;35936001;GRA - BANCADAS COZINHA;35935805;GRA - BANCADAS COZINHA;end_at;start
35125;307695839;35935786;MAD - PORTA INTERNA;35935806;MAD - ALIZAR;start_at;start
35125;307695840;35936002;MAD - ALIZAR;35935806;MAD - ALIZAR;end_at;start
35125;307695902;35935793;LOU - LOUÇAS VASO SANITÁRIO;35935807;LOU - LOUÇAS TANQUE;start_at;start
35125;307695903;35936003;LOU - LOUÇAS TANQUE;35935807;LOU - LOUÇAS TANQUE;end_at;start
35125;307696144;35935817;PIN - RETOQUE PINTURA;35935808;MET - METAIS E ACESSÓRIOS;end_at;start
35125;307696145;35936004;MET - METAIS E ACESSÓRIOS;35935808;MET - METAIS E ACESSÓRIOS;end_at;start
35125;310724324;35935807;LOU - LOUÇAS TANQUE;35935809;PINT - PINTURA INTERNA 2ª DEMÃO;end_at;start
35125;310724325;35936005;PINT - PINTURA INTERNA 2ª DEMÃO;35935809;PINT - PINTURA INTERNA 2ª DEMÃO;end_at;start
35125;307695997;35935809;PINT - PINTURA INTERNA 2ª DEMÃO;35935810;PINT - PINTURA HALL;start_at;start
35125;307695998;35936006;PINT - PINTURA HALL;35935810;PINT - PINTURA HALL;end_at;start
35125;310691046;35935813;SFT - SHAFT INSTALAÇÕES ELÉTRICAS E TELEFONIA;35935811;ELE - ACABAMENTO ELÉTRICO;start_at;start
35125;310691047;35936007;ELE - ACABAMENTO ELÉTRICO;35935811;ELE - ACABAMENTO ELÉTRICO;end_at;start
35125;310692544;35935813;SFT - SHAFT INSTALAÇÕES ELÉTRICAS E TELEFONIA;35935812;ELE - MONTAGEM DOS QUADROS ELÉTRICOS;start_at;start
35125;310692545;35936008;ELE - MONTAGEM DOS QUADROS ELÉTRICOS;35935812;ELE - MONTAGEM DOS QUADROS ELÉTRICOS;end_at;start
35125;287588168;35935809;PINT - PINTURA INTERNA 2ª DEMÃO;35935813;SFT - SHAFT INSTALAÇÕES ELÉTRICAS E TELEFONIA;end_at;start
35125;287588169;35936009;SFT - SHAFT INSTALAÇÕES ELÉTRICAS E TELEFONIA;35935813;SFT - SHAFT INSTALAÇÕES ELÉTRICAS E TELEFONIA;end_at;start
35125;287109664;35935811;ELE - ACABAMENTO ELÉTRICO;35935814;DES - DESENGROSSO;end_at;start
35125;287109665;35936010;DES - DESENGROSSO;35935814;DES - DESENGROSSO;end_at;start
35125;307696165;35935817;PIN - RETOQUE PINTURA;35935815;VIS - VISTORIA;end_at;start
35125;307696166;35936011;VIS - VISTORIA;35935815;VIS - VISTORIA;end_at;start
35125;307696102;35935814;DES - DESENGROSSO;35935816;TES - TESTE FUNCIONAL;start_at;start
35125;307696103;35936012;TES - TESTE FUNCIONAL;35935816;TES - TESTE FUNCIONAL;end_at;start
35125;307696123;35935787;RCER - REVISÃO CERÂMICA;35935817;PIN - RETOQUE PINTURA;start_at;start
35125;307696124;35936013;PIN - RETOQUE PINTURA;35935817;PIN - RETOQUE PINTURA;end_at;start
35125;287111050;35935787;RCER - REVISÃO CERÂMICA;35935818;ESQ - ARREMATE ESQUADRIA;start_at;start
35125;287111051;35936014;ESQ - ARREMATE ESQUADRIA;35935818;ESQ - ARREMATE ESQUADRIA;end_at;start
35125;287025856;35936015;EST - ESTRUTURA;35935966;EST - ESTRUTURA;end_at;start
35125;310725565;35936016;ALV - ALVENARIA DE VEDAÇÃO (PERIFERIA);35935967;ALV - ALVENARIA DE VEDAÇÃO (PERIFERIA);end_at;start
35125;310725566;35935770;EST - ESTRUTURA;35935967;ALV - ALVENARIA DE VEDAÇÃO (PERIFERIA);end_at;start
35125;310725567;39923399;REG - REGULARIZAÇÃO DA ESTRUTURA;35935967;ALV - ALVENARIA DE VEDAÇÃO (PERIFERIA);start_at;start
35482;292028686;36081929;FUN - FORMA/LOCAÇÃO RADIER;34224258;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;end_at;start
35482;292029186;34224258;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34224284;FUN - CONCRETO RADIER;end_at;start
35482;292029651;36081930;FUN - FORMA/LOCAÇÃO RADIER;34224764;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;end_at;start
35482;292029708;34224764;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34224768;FUN - CONCRETO RADIER;end_at;start
35482;292026809;36081931;FUN - FORMA/LOCAÇÃO RADIER;34224772;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;end_at;start
35482;297787059;34224772;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34224773;FUN - CONCRETO RADIER;end_at;start
35482;299904059;34224791;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34224802;FUN - CONCRETO RADIER;end_at;start
35482;308411032;34224877;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34224879;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;end_at;start
35482;308172992;34224879;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34224882;FUN - CONCRETO RADIER;end_at;start
35482;297903662;34224881;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34224884;FUN - CONCRETO RADIER;end_at;start
35482;298097143;34224888;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34224892;FUN - CONCRETO RADIER;end_at;start
35482;298114822;34224893;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34224896;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;end_at;start
35482;298114837;34224893;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34224897;FUN - CONCRETO RADIER;end_at;start
35482;298115649;34224896;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34224899;FUN - CONCRETO RADIER;end_at;start
35482;298116297;34224915;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34224917;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;end_at;start
35482;298116309;34224915;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34224918;FUN - CONCRETO RADIER;end_at;start
35482;298116390;34224917;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34225172;FUN - CONCRETO RADIER;end_at;start
35482;298117023;34225171;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34225175;FUN - CONCRETO RADIER;end_at;start
35482;298118825;34225265;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34225283;FUN - CONCRETO RADIER;end_at;start
35482;298118193;34225282;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34225286;FUN - CONCRETO RADIER;end_at;start
35482;309387390;34225393;EST - FORMA/CONCRETO PAREDE;34225307;EST - ARMAÇÃO/INSTALAÇÕES PAREDE;start_at;start
35482;309387365;34225554;EST - FORMA/CONCRETO PAREDE;34225393;EST - FORMA/CONCRETO PAREDE;end_at;start
35482;309387611;34225526;EST - FORMA/CONCRETO PAREDE;34225463;EST - ARMAÇÃO/INSTALAÇÕES PAREDE;start_at;start
35681;309264935;34320542;FUN - CONCRETO RADIER;34320518;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;309264627;34320568;FUN - CONCRETO RADIER;34320567;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;309231822;34320573;FUN - CONCRETO RADIER;34320571;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;309231948;34320575;FUN - CONCRETO RADIER;34320574;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;309231660;34320576;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34320579;FUN - CONCRETO RADIER;start_at;start
35681;309231750;34320661;FUN - CONCRETO RADIER;34320580;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;289437091;34320663;FUN - CONCRETO RADIER;34320662;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;289437093;34320665;FUN - CONCRETO RADIER;34320664;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;289437094;34320667;FUN - CONCRETO RADIER;34320666;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;289437095;34320664;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34320667;FUN - CONCRETO RADIER;end_at;start
35681;289437096;34320670;FUN - CONCRETO RADIER;34320668;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;289437097;34320672;FUN - CONCRETO RADIER;34320671;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;289437099;34320674;FUN - CONCRETO RADIER;34320673;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;289437100;34320676;FUN - CONCRETO RADIER;34320675;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;289437102;34320679;FUN - CONCRETO RADIER;34320678;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;289437103;34320681;FUN - CONCRETO RADIER;34320680;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;289437105;34320684;FUN - CONCRETO RADIER;34320682;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;289437106;34320686;FUN - CONCRETO RADIER;34320685;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;289437107;34320682;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;34320686;FUN - CONCRETO RADIER;end_at;start
35681;289437108;34320689;FUN - CONCRETO RADIER;34320688;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;289437109;34320693;FUN - CONCRETO RADIER;34320691;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;289437110;34320695;FUN - CONCRETO RADIER;34320694;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;289437111;34320697;FUN - CONCRETO RADIER;34320696;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;289437112;34320699;FUN - CONCRETO RADIER;34320698;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
35681;289437113;34320701;FUN - CONCRETO RADIER;34320700;FUN - ARMAÇÃO/INSTALAÇÕES RADIER;start_at;start
37564;297437988;38512898;EST - ESTRUTURA;38512848;EST - ESTRUTURA;end_at;start
37564;291787340;38512899;REGULARIZAÇÃO INTERNA;38512849;REGULARIZAÇÃO INTERNA;end_at;start
37564;291785048;38512848;EST - ESTRUTURA;38512849;REGULARIZAÇÃO INTERNA;end_at;start
37564;321469147;38512848;EST - ESTRUTURA;38512850;ELE - INFRA/ENFIAÇÃO ELÉTRICA;start_at;start
37564;291785050;38512850;ELE - INFRA/ENFIAÇÃO ELÉTRICA;38512851;TESTE DE ENTUPIMENTO;end_at;start
37564;291787428;38512901;TESTE DE ENTUPIMENTO;38512851;TESTE DE ENTUPIMENTO;end_at;start
37564;291785051;38512849;REGULARIZAÇÃO INTERNA;38512852;PRU - PRUMADA DE ESGOTO E VENTILAÇÃO;end_at;start
37564;291787472;38512902;PRU - PRUMADA DE ESGOTO E VENTILAÇÃO;38512852;PRU - PRUMADA DE ESGOTO E VENTILAÇÃO;end_at;start
37564;291785052;38512852;PRU - PRUMADA DE ESGOTO E VENTILAÇÃO;38512853;PRUMADA PLUVIAL;start_at;start
37564;291787516;38512903;PRUMADA PLUVIAL;38512853;PRUMADA PLUVIAL;end_at;start
37564;322581878;38512852;PRU - PRUMADA DE ESGOTO E VENTILAÇÃO;38512854;PRUMADA INCÊNDIO;end_at;start
37564;322581879;38512904;PRUMADA INCÊNDIO;38512854;PRUMADA INCÊNDIO;end_at;start
37564;291785057;38512849;REGULARIZAÇÃO INTERNA;38512855;BIAN - PREPARAÇÃO DE SUPERFÍCIE INTERNA (BIANCO);end_at;start
37564;291787604;38512905;BIAN - PREPARAÇÃO DE SUPERFÍCIE INTERNA (BIANCO);38512855;BIAN - PREPARAÇÃO DE SUPERFÍCIE INTERNA (BIANCO);end_at;start
37564;321951058;38512861;CONTRAPISO;38512856;DRY - DRYWALL GUIAS E MONTANTES;end_at;start
37564;321951059;38512906;DRY - DRYWALL GUIAS E MONTANTES;38512856;DRY - DRYWALL GUIAS E MONTANTES;end_at;start
37564;291785056;38512853;PRUMADA PLUVIAL;38512858;PRU - PRUMADA DE ÁGUA FRIA;start_at;start
37564;291787736;38512908;PRU - PRUMADA DE ÁGUA FRIA;38512858;PRU - PRUMADA DE ÁGUA FRIA;end_at;start
37564;321988658;38512856;DRY - DRYWALL GUIAS E MONTANTES;38512859;INFRA GÁS;end_at;start
37564;321988659;38512909;INFRA GÁS;38512859;INFRA GÁS;end_at;start
37564;291785058;38512859;INFRA GÁS;38512860;SHAFT HALL;end_at;start
37564;291787824;38512910;SHAFT HALL;38512860;SHAFT HALL;end_at;start
37564;321949757;38512911;CONTRAPISO;38512861;CONTRAPISO;end_at;start
37564;321949758;44587030;BIAN - PREPARAÇÃO DE SUPERFÍCIE HALL (BIANCO);38512861;CONTRAPISO;end_at;start
37564;322014195;38512865;KIT HIDRÁULICO;38512862;PINGADEIRA;end_at;start
37564;322014196;38512912;PINGADEIRA;38512862;PINGADEIRA;end_at;start
37564;291785061;38512853;PRUMADA PLUVIAL;38512863;ARANHA DRENAGEM;end_at;start
37564;291787956;38512913;ARANHA DRENAGEM;38512863;ARANHA DRENAGEM;end_at;start
37564;291785062;38512852;PRU - PRUMADA DE ESGOTO E VENTILAÇÃO;38512864;ARANHA ESGOTO;end_at;start
37564;291788000;38512914;ARANHA ESGOTO;38512864;ARANHA ESGOTO;end_at;start
37564;291785063;38512856;DRY - DRYWALL GUIAS E MONTANTES;38512865;KIT HIDRÁULICO;end_at;start
37564;291788044;38512915;KIT HIDRÁULICO;38512865;KIT HIDRÁULICO;end_at;start
37564;291785065;38512862;PINGADEIRA;38512866;ESQUADRIA ALUMÍNIO;end_at;start
37564;291788088;38512916;ESQUADRIA ALUMÍNIO;38512866;ESQUADRIA ALUMÍNIO;end_at;start
37564;321949641;38512862;PINGADEIRA;38512867;GESSO LISO - PAREDES;end_at;start
37564;321949642;38512917;GESSO LISO - PAREDES;38512867;GESSO LISO - PAREDES;end_at;start
37564;322567100;38512918;IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;38512868;IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;end_at;start
37564;322567101;44758384;DRY - DRYWALL 2º CHAPEAMENTO;38512868;IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;end_at;start
37564;322567330;38512867;GESSO LISO - PAREDES;38512870;GESSO HALL;end_at;start
37564;322567331;38512920;GESSO HALL;38512870;GESSO HALL;end_at;start
37564;322568525;38512891;FORRO DE GESSO E SANCA;38512871;PINTURA 1ª DEMÃO;end_at;start
37564;322568526;38512921;PINTURA 1ª DEMÃO;38512871;PINTURA 1ª DEMÃO;end_at;start
37564;322568765;38512882;BANCADA WC;38512872;ACABAMENTO ELÉTRICO;end_at;start
37564;322568766;38512922;ACABAMENTO ELÉTRICO;38512872;ACABAMENTO ELÉTRICO;end_at;start
37564;322569447;38512872;ACABAMENTO ELÉTRICO;38512873;MONTAGEM DE QUADROS ELÉTRICOS;start_at;start
37564;322569448;38512923;MONTAGEM DE QUADROS ELÉTRICOS;38512873;MONTAGEM DE QUADROS ELÉTRICOS;end_at;start
37564;322014381;38512881;REVEST. CERÂMICO PISO;38512874;REVEST. CERÂMICO PAREDE;end_at;start
37564;322014382;38512924;REVEST. CERÂMICO PAREDE;38512874;REVEST. CERÂMICO PAREDE;end_at;start
37564;322014639;38512881;REVEST. CERÂMICO PISO;38512875;GESSO ESCADA;start_at;start
37564;322014640;38512925;GESSO ESCADA;38512875;GESSO ESCADA;end_at;start
37564;322568061;38512872;ACABAMENTO ELÉTRICO;38512876;TESTE FUNCIONAL;end_at;start
37564;322568062;38512926;TESTE FUNCIONAL;38512876;TESTE FUNCIONAL;end_at;start
37564;322014537;38512881;REVEST. CERÂMICO PISO;38512877;BATENTE PCF;start_at;start
37564;322014538;38512927;BATENTE PCF;38512877;BATENTE PCF;end_at;start
37564;322568169;38512928;REVISÃO CERÂMICA;38512878;REVISÃO CERÂMICA;end_at;start
37564;322568170;38512890;DESENGROSSO;38512878;REVISÃO CERÂMICA;end_at;start
37564;322568209;38512878;REVISÃO CERÂMICA;38512879;PINTURA 2ª DEMÃO;end_at;start
37564;322568210;38512929;PINTURA 2ª DEMÃO;38512879;PINTURA 2ª DEMÃO;end_at;start
37564;321947535;38512874;REVEST. CERÂMICO PAREDE;38512880;CERÂMICA HALL;end_at;start
37564;321947536;38512930;CERÂMICA HALL;38512880;CERÂMICA HALL;end_at;start
37564;322014285;38512931;REVEST. CERÂMICO PISO;38512881;REVEST. CERÂMICO PISO;end_at;start
37564;322014286;44594622;TEST - TESTE DE ESTANQUEIDADE;38512881;REVEST. CERÂMICO PISO;end_at;start
37564;322568567;38512887;ALIZAR MAD.;38512882;BANCADA WC;end_at;start
37564;322568568;38512932;BANCADA WC;38512882;BANCADA WC;end_at;start
37564;321973960;38512874;REVEST. CERÂMICO PAREDE;38512883;SERR. - CORRIMÃO;end_at;start
37564;322571407;38512859;INFRA GÁS;38512884;INFRA CLIMATIZAÇÃO;end_at;start
37564;322571408;44592159;TES - TESTE HIDRÁULICO;38512884;INFRA CLIMATIZAÇÃO;start_at;start
37564;322568158;38512882;BANCADA WC;38512885;BANCADA COZINHA;start_at;start
37564;322568159;38512935;BANCADA COZINHA;38512885;BANCADA COZINHA;end_at;start
37564;322568271;38512871;PINTURA 1ª DEMÃO;38512886;PORTA MADEIRA;end_at;start
37564;322568272;38512936;PORTA MADEIRA;38512886;PORTA MADEIRA;end_at;start
37564;322569075;38512886;PORTA MADEIRA;38512887;ALIZAR MAD.;start_at;start
37564;322569076;38512937;ALIZAR MAD.;38512887;ALIZAR MAD.;end_at;start
37564;322569574;38512886;PORTA MADEIRA;38512888;VASO SANITÁRIO;end_at;start
37564;322569575;38512938;VASO SANITÁRIO;38512888;VASO SANITÁRIO;end_at;start
37564;322569633;38512886;PORTA MADEIRA;38512889;TANQUE;end_at;start
37564;322569634;38512939;TANQUE;38512889;TANQUE;end_at;start
37564;322567942;38512876;TESTE FUNCIONAL;38512890;DESENGROSSO;start_at;start
37564;322567943;38512940;DESENGROSSO;38512890;DESENGROSSO;end_at;start
37564;322570719;38512892;PORTA CORTA FOGO;38512891;FORRO DE GESSO E SANCA;start_at;start
37564;322570720;38512941;FORRO DE GESSO E SANCA;38512891;FORRO DE GESSO E SANCA;end_at;start
37564;321946985;38512880;CERÂMICA HALL;38512892;PORTA CORTA FOGO;end_at;start
37564;321946986;38512942;PORTA CORTA FOGO;38512892;PORTA CORTA FOGO;end_at;start
37564;321947044;38512892;PORTA CORTA FOGO;38512893;PORTA DE CORRER;start_at;start
37564;321947045;38512943;PORTA DE CORRER;38512893;PORTA DE CORRER;end_at;start
37564;321947451;38512881;REVEST. CERÂMICO PISO;38512894;SOLEIRA/DIVIBOX;start_at;start
37564;321947452;38512944;SOLEIRA/DIVIBOX;38512894;SOLEIRA/DIVIBOX;end_at;start
37564;322568499;38512879;PINTURA 2ª DEMÃO;38512895;METAIS E ACESSÓRIOS;end_at;start
37564;322568500;38512945;METAIS E ACESSÓRIOS;38512895;METAIS E ACESSÓRIOS;end_at;start
37564;322569397;38512895;METAIS E ACESSÓRIOS;38512896;LIMPEZA FINAL;end_at;start
37564;322569398;38512946;LIMPEZA FINAL;38512896;LIMPEZA FINAL;end_at;start
37564;322569035;38512896;LIMPEZA FINAL;38512897;VISTORIA;end_at;start
37564;322569036;38512947;VISTORIA;38512897;VISTORIA;end_at;start
37564;297437989;38512948;EST - ESTRUTURA;38512898;EST - ESTRUTURA;end_at;start
37564;291785097;38512898;EST - ESTRUTURA;38512899;REGULARIZAÇÃO INTERNA;end_at;start
37564;291787339;38512949;REGULARIZAÇÃO INTERNA;38512899;REGULARIZAÇÃO INTERNA;end_at;start
39085;320727757;44333153;EST - ESTRUTURA;44333103;EST - ESTRUTURA;end_at;start
39085;320726459;44333103;EST - ESTRUTURA;44333104;REGULARIZAÇÃO INTERNA;end_at;start
