id_projeto;base;base_cost;base_duration;base_end_at;base_start_at;delay;delta;expected;expected_duration;expected_end_at;expected_start_at;floor_id;idp;name;name_x;name_y;position;realized;replication_group;total_cost
29362;1.0;471251.562605379;28.0;2026-04-01;2026-03-04;77.0;0.0;0.0;28.0;2026-06-17;2026-05-20;1045109;0.0;B - COBERTURA;B - COBERTURA;B - COBERTURA;52;0.0;TORRE 01;471251.562605379
29362;1.0;187142.1776053791;28.0;2026-04-08;2026-03-11;50.0;26.0;0.0;2.0;2026-05-28;2026-05-26;1045193;0.0;B - RESERV. SUPERIOR 1;B - RESERV. SUPERIOR 1;B - RESERV. SUPERIOR 1;51;0.0;TORRE 01;187142.1776053791
29362;1.0;187142.1776053791;28.0;2026-04-08;2026-03-11;50.0;26.0;0.0;2.0;2026-05-28;2026-05-26;1045194;0.0;B - RESERV. SUPERIOR 2;B - RESERV. SUPERIOR 2;B - RESERV. SUPERIOR 2;50;0.0;TORRE 01;187142.1776053791
29362;0.0;4205.0525;21.0;2026-04-30;2026-04-09;50.0;0.0;0.0;21.0;2026-06-19;2026-05-29;1045198;0.0;B - FACHADA NORTE;B - FACHADA NORTE;B - FACHADA NORTE;49;0.0;TORRE 01;4205.0525
29362;0.0;4205.0525;24.0;2026-05-11;2026-04-17;49.0;4.0;0.0;20.0;2026-06-29;2026-06-09;1045199;0.0;B - FACHADA SUL;B - FACHADA SUL;;48;0.0;TORRE 01;4205.0525
29362;0.0;4205.0525;21.0;2026-05-19;2026-04-28;49.0;1.0;0.0;20.0;2026-07-07;2026-06-17;1045200;0.0;B - FACHADA LESTE;B - FACHADA LESTE;;47;0.0;TORRE 01;4205.0525
29362;0.0;4205.0525;20.0;2026-05-27;2026-05-07;49.0;0.0;0.0;20.0;2026-07-15;2026-06-25;1045201;0.0;B - FACHADA OESTE;B - FACHADA OESTE;;46;0.0;TORRE 01;4205.0525
29362;0.175;932759.55;86.0;2026-05-29;2026-03-04;75.0;2.0;0.0;84.0;2026-08-12;2026-05-20;1045214;0.0;B - EQUIPAMENTOS;B - EQUIPAMENTOS;B - EQUIPAMENTOS;45;0.0;TORRE 01;932759.55
29362;0.74356478;1842752.580917879;441.0;2026-09-08;2025-06-24;86.0;-94.0;0.61030399;535.0;2026-12-03;2025-06-16;1045110;0.85;A - TÉRREO;A - TÉRREO;A - TÉRREO;44;0.63200814;TORRE 02;1724483.2559178788
29362;0.2798078;790293.560917879;182.0;2026-09-16;2026-03-18;86.0;3.0;0.0;179.0;2026-12-11;2026-06-15;1045111;0.0;A - PAV 01;A - PAV 01;A - PAV 01;43;0.0;TORRE 02;672024.235917879
29362;0.27932994;790293.560917879;182.0;2026-09-24;2026-03-26;102.0;-13.0;0.0;195.0;2027-01-04;2026-06-23;1045113;0.0;A - PAV 02;A - PAV 02;A - PAV 02;42;0.0;TORRE 02;672024.2359178792
29362;0.23078389;790293.5609178791;179.0;2026-10-02;2026-04-06;102.0;-16.0;0.0;195.0;2027-01-12;2026-07-01;1045114;0.0;A - PAV 03;A - PAV 03;A - PAV 03;41;0.0;TORRE 02;672024.2359178792
29362;0.0;790293.5609178791;182.0;2026-10-13;2026-04-14;99.0;-13.0;0.0;195.0;2027-01-20;2026-07-09;1045115;0.0;A - PAV 04;A - PAV 04;;40;0.0;TORRE 02;672024.2359178792
29362;0.0;790293.560917879;181.0;2026-10-21;2026-04-23;99.0;-14.0;0.0;195.0;2027-01-28;2026-07-17;1045116;0.0;A - PAV 05;A - PAV 05;;39;0.0;TORRE 02;672024.235917879
29362;0.0;790293.5609178791;178.0;2026-10-29;2026-05-04;99.0;-15.0;0.0;193.0;2027-02-05;2026-07-27;1045117;0.0;A - PAV 06;A - PAV 06;;38;0.0;TORRE 02;672024.2359178792
29362;0.0;790293.5609178792;181.0;2026-11-09;2026-05-12;98.0;-14.0;0.0;195.0;2027-02-15;2026-08-04;1045118;0.0;A - PAV 07;A - PAV 07;;37;0.0;TORRE 02;672024.2359178789
29362;0.0;790293.5609178791;181.0;2026-11-17;2026-05-20;98.0;-14.0;0.0;195.0;2027-02-23;2026-08-12;1045119;0.0;A - PAV 08;A - PAV 08;;36;0.0;TORRE 02;672024.2359178789
29362;0.0;790293.560917879;182.0;2026-11-26;2026-05-28;97.0;-13.0;0.0;195.0;2027-03-03;2026-08-20;1045120;0.0;A - PAV 09;A - PAV 09;;35;0.0;TORRE 02;672024.235917879
29362;0.0;790293.560917879;179.0;2026-12-04;2026-06-08;97.0;-16.0;0.0;195.0;2027-03-11;2026-08-28;1045121;0.0;A - PAV 10;A - PAV 10;;34;0.0;TORRE 02;672024.235917879
29362;0.0;790293.560917879;181.0;2026-12-14;2026-06-16;95.0;-11.0;0.0;192.0;2027-03-19;2026-09-08;1045122;0.0;A - PAV 11;A - PAV 11;;33;0.0;TORRE 02;672024.2359178789
29362;0.0;790293.560917879;195.0;2027-01-05;2026-06-24;84.0;0.0;0.0;195.0;2027-03-30;2026-09-16;1045123;0.0;A - PAV 12;A - PAV 12;;32;0.0;TORRE 02;672024.235917879
29362;0.0;790293.560917879;195.0;2027-01-13;2026-07-02;84.0;0.0;0.0;195.0;2027-04-07;2026-09-24;1045124;0.0;A - PAV 13;A - PAV 13;;31;0.0;TORRE 02;672024.235917879
29362;0.0;790293.5609178789;195.0;2027-01-21;2026-07-10;84.0;0.0;0.0;195.0;2027-04-15;2026-10-02;1045125;0.0;A - PAV 14;A - PAV 14;;30;0.0;TORRE 02;672024.2359178792
29362;0.0;790293.5609178791;193.0;2027-01-29;2026-07-20;87.0;-2.0;0.0;195.0;2027-04-26;2026-10-13;1045126;0.0;A - PAV 15;A - PAV 15;;29;0.0;TORRE 02;672024.235917879
29362;0.0;471251.562605379;29.0;2026-08-26;2026-07-28;84.0;1.0;0.0;28.0;2026-11-18;2026-10-21;1045127;0.0;A - COBERTURA;A - COBERTURA;;28;0.0;TORRE 02;471251.562605379
29362;0.0;187142.1776053791;27.0;2026-09-01;2026-08-05;58.0;25.0;0.0;2.0;2026-10-29;2026-10-27;1045195;0.0;A - RESERV. SUPERIOR 1;A - RESERV. SUPERIOR 1;;27;0.0;TORRE 02;187142.1776053791
29362;0.0;187142.1776053791;25.0;2026-08-21;2026-07-27;69.0;23.0;0.0;2.0;2026-10-29;2026-10-27;1045196;0.0;A - RESERV. SUPERIOR 2;A - RESERV. SUPERIOR 2;;26;0.0;TORRE 02;187142.1776053791
29362;0.0;4205.0525;21.0;2026-09-14;2026-08-24;0.0;0.0;0.0;21.0;2026-09-14;2026-08-24;1045209;0.0;A - FACHADA NORTE;A - FACHADA NORTE;;25;0.0;TORRE 02;4205.0525
29362;0.0;4205.0525;21.0;2026-09-22;2026-09-01;120.0;-120.0;0.0;141.0;2027-01-20;2026-09-01;1045210;0.0;A - FACHADA SUL;A - FACHADA SUL;;24;0.0;TORRE 02;4205.0525
29362;0.0;4205.0525;20.0;2026-09-30;2026-09-10;120.0;-120.0;0.0;140.0;2027-01-28;2026-09-10;1045212;0.0;A - FACHADA LESTE;A - FACHADA LESTE;;23;0.0;TORRE 02;4205.0525
29362;0.0;4205.0525;20.0;2026-10-08;2026-09-18;120.0;-120.0;0.0;140.0;2027-02-05;2026-09-18;1045213;0.0;A - FACHADA OESTE;A - FACHADA OESTE;;22;0.0;TORRE 02;4205.0525
29362;0.0;932759.55;85.0;2026-10-21;2026-07-28;117.0;-32.0;0.0;117.0;2027-02-15;2026-10-21;1045215;0.0;A - EQUIPAMENTOS;A - EQUIPAMENTOS;;21;0.0;TORRE 02;932759.55
29362;0.0;0.0;43.0;2025-04-22;2025-03-10;0.0;0.0;0.0;43.0;2025-04-22;2025-03-10;1045221;0.0;MOBILIZAÇÃO E LIMPEZA DO TERRENO;MOBILIZAÇÃO E LIMPEZA DO TERRENO;MOBILIZAÇÃO E LIMPEZA DO TERRENO;20;0.0;;0.0
29362;0.0;0.0;46.0;2025-05-09;2025-03-24;0.0;0.0;0.0;46.0;2025-05-09;2025-03-24;1045223;0.0;INSTALAÇÕES PROVISÓRIAS;INSTALAÇÕES PROVISÓRIAS;INSTALAÇÕES PROVISÓRIAS;19;0.0;;0.0
29362;1.0;87877.75;29.0;2025-04-22;2025-03-24;220.0;-220.0;1.0;249.0;2025-11-28;2025-03-24;1045224;1.0;TERRAPLANAGEM;TERRAPLANAGEM;TERRAPLANAGEM;18;1.0;;87877.75
29362;1.0;239828.31;38.0;2025-08-08;2025-07-01;522.0;-418.0;0.9;456.0;2027-01-12;2025-10-13;1045225;0.9;MURO EXTERNO;MURO EXTERNO;MURO EXTERNO;17;0.9;;239828.31
29362;1.0;306877.692;140.0;2025-12-19;2025-08-01;283.0;-283.0;0.95;423.0;2026-09-28;2025-08-01;1045226;0.95;INFRAESTRUTURA - DRENEGEM e ESGOTO (LINHAS PRINCIPAIS);INFRAESTRUTURA - DRENEGEM e ESGOTO (LINHAS PRINCIPAIS);INFRAESTRUTURA - DRENEGEM e ESGOTO (LINHAS PRINCIPAIS);16;0.95;;306877.692
29362;0.0;0.0;67.0;2025-12-19;2025-10-13;381.0;-297.0;0.0;364.0;2027-01-04;2026-01-05;1045287;0.0;RESERVATÓRIO EXTERNO;RESERVATÓRIO EXTERNO;RESERVATÓRIO EXTERNO;15;0.0;;0.0
29362;0.0;0.0;158.0;2026-02-13;2025-09-08;76.0;-76.0;0.0;234.0;2026-04-30;2025-09-08;1045306;0.0;GUARITA;GUARITA;GUARITA;14;0.0;;0.0
29362;0.55140187;171232.44;154.0;2026-06-22;2026-01-19;0.0;0.0;0.55140187;154.0;2026-06-22;2026-01-19;1045297;1.63;LIXEIRA, GERADOR;LIXEIRA, GERADOR;LIXEIRA, GERADOR;13;0.9;;171232.44
29362;1.0;27746.71;70.0;2026-03-13;2026-01-02;157.0;1.0;0.0;69.0;2026-08-17;2026-06-09;1045290;0.0;QUADRA DE BEACH TÊNIS;QUADRA DE BEACH TÊNIS;QUADRA DE BEACH TÊNIS;12;0.0;;27746.71
29362;1.0;33892.59;46.0;2026-03-06;2026-01-19;168.0;0.0;0.0;46.0;2026-08-21;2026-07-06;1045281;0.0;ÁREA RECREATIVA;ÁREA RECREATIVA;ÁREA RECREATIVA;11;0.0;;33892.59
29362;1.0;115383.93;180.0;2026-03-30;2025-10-01;65.0;-65.0;0.78;245.0;2026-06-03;2025-10-01;1045285;0.78;PISCINAS, DECK e ÁREA GOUMERT;PISCINAS, DECK e ÁREA GOUMERT;PISCINAS, DECK e ÁREA GOUMERT;10;0.78;;115383.93
29362;0.65822785;457985.48;239.0;2026-06-30;2025-11-03;0.0;0.0;0.65822785;239.0;2026-06-30;2025-11-03;1045280;1.0;BLOCO SOCIAL (salão de festas + afins);BLOCO SOCIAL (salão de festas + afins);BLOCO SOCIAL (salão de festas + afins);9;0.6582;;457985.48
29362;0.0;0.0;112.0;2026-03-30;2025-12-08;287.0;-322.0;0.0;434.0;2027-01-11;2025-11-03;1045284;0.0;VAGAS DE GARAGEM;VAGAS DE GARAGEM;VAGAS DE GARAGEM;8;0.0;;0.0
29362;0.0;0.0;74.0;2026-03-27;2026-01-12;255.0;-118.0;0.0;192.0;2026-12-07;2026-05-29;1045283;0.0;PASSEIO/CALÇADA;PASSEIO/CALÇADA;PASSEIO/CALÇADA;7;0.0;;0.0
29362;1.0;1007392.53;112.0;2026-03-30;2025-12-08;252.0;-287.0;0.70154458;399.0;2026-12-07;2025-11-03;1045282;0.65;PAVIMENTAÇÃO;PAVIMENTAÇÃO;PAVIMENTAÇÃO;6;0.65243646;;1007392.53
29362;1.0;451880.343;140.0;2025-12-19;2025-08-01;115.0;-63.0;0.99864865;203.0;2026-04-13;2025-09-22;1045279;0.95;INFRAESTRUTURA COMPLEMENTAR (HIDRO, DRENAGEM, TELEFONE e ELÉTRICA);INFRAESTRUTURA COMPLEMENTAR (HIDRO, DRENAGEM, TELEFONE e ELÉTRICA);INFRAESTRUTURA COMPLEMENTAR (HIDRO, DRENAGEM, TELEFONE e ELÉTRICA);5;0.95;;451880.343
29362;0.0619469;1210569.399;163.0;2026-09-11;2026-04-01;0.0;0.0;0.0619469;163.0;2026-09-11;2026-04-01;1045278;1.29;INFRAESTRUTURA - REDE ELÉTRICA;INFRAESTRUTURA - REDE ELÉTRICA;INFRAESTRUTURA - REDE ELÉTRICA;4;0.08;;1210569.3990000002
29362;0.0;0.0;61.0;2026-08-31;2026-07-01;0.0;0.0;0.0;61.0;2026-08-31;2026-07-01;1045277;0.0;SERVIÇOS FINAIS;SERVIÇOS FINAIS;;3;0.0;;0.0
29362;0.0;34547.22;73.0;2027-01-15;2026-11-03;0.0;0.0;0.0;73.0;2027-01-15;2026-11-03;1045276;0.0;PAISAGISMO;PAISAGISMO;;2;0.0;;34547.22
29362;0.0;0.0;;;;;;0.51233396;784.0;2027-05-03;2025-03-10;1312721;0.0;INDIRETO;INDIRETO;INDIRETO;1;0.5123;;7373968.78
29363;0.96719811;3886196.5337291663;516.0;2026-08-12;2025-03-14;0.0;0.0;0.96909465;516.0;2026-08-12;2025-03-14;952092;1.0;SUBSOLO;SUBSOLO;SUBSOLO;53;0.96909436;TORRE;4817426.492010529
29363;0.83586677;776653.2635291659;324.0;2026-09-02;2025-10-13;0.0;107.0;0.77934527;217.0;2026-09-02;2026-01-28;952091;0.93;PILOTIS;PILOTIS;PILOTIS;52;0.77934526;TORRE;804108.8234105296
29363;0.83586677;776653.2635291659;318.0;2026-09-24;2025-11-10;0.0;98.0;0.65896137;220.0;2026-09-24;2026-02-16;952090;0.79;GARAGEM;GARAGEM;GARAGEM;51;0.65895736;TORRE;804108.8234105296
29363;0.83586677;776653.2635291659;311.0;2026-10-16;2025-12-09;0.0;106.0;0.42626412;205.0;2026-10-16;2026-03-25;952089;0.19;ESTACIONAMENTO;ESTACIONAMENTO;ESTACIONAMENTO;50;0.15671475;TORRE;804108.8234105296
29363;0.49224718;1249186.1677193325;263.0;2026-10-09;2026-01-19;66.0;32.0;0.0;231.0;2026-12-14;2026-04-27;952088;0.0;TORRE PAV 01;TORRE PAV 01;TORRE PAV 01;49;0.0;TORRE;1247412.817968328
29363;0.42466111;1133070.647919333;245.0;2026-10-19;2026-02-16;77.0;25.0;0.0;220.0;2027-01-04;2026-05-29;952087;0.0;TORRE PAV 02;TORRE PAV 02;TORRE PAV 02;48;0.0;TORRE;1124797.2705683282
29363;0.40220954;1133070.6479193333;245.0;2026-10-26;2026-02-23;77.0;31.0;0.0;214.0;2027-01-11;2026-06-11;952086;0.0;TORRE PAV 03;TORRE PAV 03;TORRE PAV 03;47;0.0;TORRE;1124797.270568328
29363;0.36856003;1133070.6479193328;246.0;2026-11-03;2026-03-02;76.0;37.0;0.0;209.0;2027-01-18;2026-06-23;952085;0.0;TORRE PAV 04;TORRE PAV 04;TORRE PAV 04;46;0.0;TORRE;1124797.270568328
29363;0.34612702;1133070.6479193326;246.0;2026-11-10;2026-03-09;76.0;40.0;0.0;206.0;2027-01-25;2026-07-03;952084;0.0;TORRE PAV 05;TORRE PAV 05;TORRE PAV 05;45;0.0;TORRE;1124797.2705683282
29363;0.31152992;1133070.6479193333;246.0;2026-11-17;2026-03-16;76.0;45.0;0.0;201.0;2027-02-01;2026-07-15;952083;0.0;TORRE PAV 06;TORRE PAV 06;TORRE PAV 06;44;0.0;TORRE;1124797.2705683282
29363;0.30956374;1133070.6479193328;247.0;2026-11-25;2026-03-23;75.0;51.0;0.0;196.0;2027-02-08;2026-07-27;952082;0.0;TORRE PAV 07;TORRE PAV 07;TORRE PAV 07;43;0.0;TORRE;1124797.2705683284
29363;0.30661447;1133070.6479193326;247.0;2026-12-02;2026-03-30;75.0;54.0;0.0;193.0;2027-02-15;2026-08-06;952081;0.0;TORRE PAV 08;TORRE PAV 08;TORRE PAV 08;42;0.0;TORRE;1124797.270568328
29363;0.29557618;1133070.6479193326;246.0;2026-12-09;2026-04-07;75.0;58.0;0.0;188.0;2027-02-22;2026-08-18;952080;0.0;TORRE PAV 09;TORRE PAV 09;TORRE PAV 09;41;0.0;TORRE;1124797.2705683282
29363;0.23425328;1133070.6479193328;246.0;2026-12-16;2026-04-14;75.0;61.0;0.0;185.0;2027-03-01;2026-08-28;952079;0.0;TORRE PAV 10;TORRE PAV 10;TORRE PAV 10;40;0.0;TORRE;1124797.2705683282
29363;0.0;1111729.2972193325;240.0;2026-12-18;2026-04-22;75.0;66.0;0.0;174.0;2027-03-03;2026-09-10;952078;0.0;TORRE PAV 11 COBERTURA;TORRE PAV 11 COBERTURA;;39;0.0;TORRE;1102886.4274683278
29363;0.39203878;296079.564889166;79.0;2026-05-20;2026-03-02;134.0;-13.0;0.0;92.0;2026-10-01;2026-07-01;952077;0.0;TORRE COBERTA;TORRE COBERTA;TORRE COBERTA;38;0.0;TORRE;299768.3803055296
29363;0.0;296120.4146891659;42.0;2026-07-02;2026-05-21;132.0;2.0;0.0;40.0;2026-11-11;2026-10-02;952076;0.0;TORRE ÁTICO;TORRE ÁTICO;;37;0.0;TORRE;306309.2577055296
29363;0.0;442309.3475;33.0;2026-06-10;2026-05-08;84.0;3.0;0.0;30.0;2026-09-02;2026-08-03;952075;0.0;FACHADA - PANO 01;FACHADA - PANO 01;;36;0.0;TORRE;442419.14
29363;0.0;442309.3475;33.0;2026-06-10;2026-05-08;97.0;0.0;0.0;33.0;2026-09-15;2026-08-13;952074;0.0;FACHADA - PANO 02;FACHADA - PANO 02;;35;0.0;TORRE;442419.14
29363;0.0;442309.3475;32.0;2026-07-13;2026-06-11;74.0;1.0;0.0;31.0;2026-09-25;2026-08-25;952073;0.0;FACHADA - PANO 03;FACHADA - PANO 03;;34;0.0;TORRE;442419.14
29363;0.0;442309.3475;32.0;2026-07-13;2026-06-11;99.0;-1.0;0.0;33.0;2026-10-20;2026-09-17;952072;0.0;FACHADA - PANO 04;FACHADA - PANO 04;;33;0.0;TORRE;442419.14
29363;0.0;1198254.55;157.0;2026-11-19;2026-06-15;0.0;0.0;0.0;157.0;2026-11-19;2026-06-15;952071;0.0;EQUIPAMENTOS;EQUIPAMENTOS;;32;0.0;TORRE;1198254.55
29363;1.0;30703.87;18.0;2025-03-21;2025-03-03;0.0;0.0;1.0;18.0;2025-03-21;2025-03-03;952070;1.0;MOBILIZAÇÃO E LIMPEZA DO TERRENO;MOBILIZAÇÃO E LIMPEZA DO TERRENO;MOBILIZAÇÃO E LIMPEZA DO TERRENO;31;1.0;ÁREA COMUM;12734.57
29363;0.0;0.0;11.0;2025-03-28;2025-03-17;0.0;0.0;0.0;11.0;2025-03-28;2025-03-17;952069;0.0;INSTALAÇÕES PROVISÓRIAS;INSTALAÇÕES PROVISÓRIAS;INSTALAÇÕES PROVISÓRIAS;30;0.0;ÁREA COMUM;0.0
29363;0.0;44166.66666225;6.0;2026-07-06;2026-06-30;0.0;0.0;0.0;6.0;2026-07-06;2026-06-30;952068;0.0;DECK MOLHADO;DECK MOLHADO;;29;0.0;ÁREA COMUM;44166.66666225
29363;0.0;44166.66666225;6.0;2026-07-06;2026-06-30;0.0;0.0;0.0;6.0;2026-07-06;2026-06-30;952067;0.0;CHUVEIRÃO;CHUVEIRÃO;;28;0.0;ÁREA COMUM;44166.66666225
29363;0.0;123893.2799285828;66.0;2026-09-04;2026-06-30;0.0;0.0;0.0;66.0;2026-09-04;2026-06-30;952066;0.0;PISCINAS;PISCINAS;;27;0.0;ÁREA COMUM;123187.7047271066
29363;0.0;415000.0;11.0;2026-10-30;2026-10-19;0.0;0.0;0.0;11.0;2026-10-30;2026-10-19;952065;0.0;GERADOR;GERADOR;;26;0.0;ÁREA COMUM;415000.0
29363;0.0;54577.1731404194;88.0;2026-08-28;2026-06-01;0.0;0.0;0.0;88.0;2026-08-28;2026-06-01;952064;0.0;HALL ELEVADOR;HALL ELEVADOR;;25;0.0;ÁREA COMUM;52121.3953625972
29363;;;;;;;;;;;;952063;;DELIVERY;;;24;;ÁREA COMUM;
29363;0.0;11528.12;4.0;2026-09-04;2026-08-31;0.0;0.0;0.0;4.0;2026-09-04;2026-08-31;952062;0.0;RECEPÇÃO;RECEPÇÃO;;23;0.0;ÁREA COMUM;11528.12
29363;;;;;;;;;;;;952061;;COWORKING;;;22;;ÁREA COMUM;
29363;;;;;;;;;;;;952060;;BRINQUEDOTECA;;;21;;ÁREA COMUM;
29363;;;;;;;;;;;;952059;;CAMPINHO;;;20;;ÁREA COMUM;
29363;;;;;;;;;;;;952058;;LOUNGE;;;19;;ÁREA COMUM;
29363;;;;;;;;;;;;952057;;JARDINEIRAS;;;18;;ÁREA COMUM;
29363;0.0;166619.5816596682;60.0;2026-09-04;2026-07-06;0.0;0.0;0.0;60.0;2026-09-04;2026-07-06;952056;0.0;WC GUARITA;WC GUARITA;;17;0.0;ÁREA COMUM;171647.4509642335
29363;0.0;166619.5816596682;60.0;2026-09-04;2026-07-06;0.0;0.0;0.0;60.0;2026-09-04;2026-07-06;952055;0.0;GUARITA;GUARITA;;16;0.0;ÁREA COMUM;171647.4509642335
29363;0.0;227229.7062996683;60.0;2026-09-04;2026-07-06;0.0;0.0;0.0;60.0;2026-09-04;2026-07-06;952054;0.0;LIXO MOLHADO;LIXO MOLHADO;;15;0.0;ÁREA COMUM;232684.9767842335
29363;0.0;227229.7062996682;60.0;2026-09-04;2026-07-06;0.0;0.0;0.0;60.0;2026-09-04;2026-07-06;952053;0.0;LIXO SECO;LIXO SECO;;14;0.0;ÁREA COMUM;232684.9767842334
29363;0.0;227229.7062996683;60.0;2026-09-04;2026-07-06;0.0;0.0;0.0;60.0;2026-09-04;2026-07-06;952048;0.0;DML;DML;;13;0.0;ÁREA COMUM;232684.9767842334
29363;;;;;;;;;;;;952047;;RESERVATÓRIO INFERIOR;;;12;;ÁREA COMUM;
29363;;;;;;;;;;;;952046;;02 DEPÓSITOS;;;11;;ÁREA COMUM;
29363;;;;;;;;;;;;952045;;SERVIÇOS FINAIS;;;10;;ÁREA COMUM;
29363;0.0;12410.0;1.0;2026-09-01;2026-08-31;0.0;0.0;0.0;1.0;2026-09-01;2026-08-31;952044;0.0;DECORAÇÃO;DECORAÇÃO;;9;0.0;ÁREA COMUM;0.0
29363;;;;;;;;;;;;952094;;ESPAÇO GOUMERT;;;8;;ÁREA COMUM;
29363;;;;;;;;;;;;952095;;ESPAÇO FITNESS;;;7;;ÁREA COMUM;
29363;;;;;;;;;;;;952096;;WC PCD MAS;;;6;;ÁREA COMUM;
29363;;;;;;;;;;;;952097;;WC PCD FEM;;;5;;ÁREA COMUM;
29363;0.0;24728.5611404194;6.0;2026-09-14;2026-09-08;0.0;0.0;0.0;6.0;2026-09-14;2026-09-08;952098;0.0;SALÃO DE FESTAS;SALÃO DE FESTAS;;4;0.0;ÁREA COMUM;23872.7833625972
29363;;;;;;;;;;;;952099;;SALÃO DE JOGOS;;;3;;ÁREA COMUM;
29363;;;;;;;;;;;;952100;;GRILL/APOIO GRILL;;;2;;ÁREA COMUM;
29363;;;;;;;;;;;;952101;;HIDROMASSAGEM;;;1;;ÁREA COMUM;
29363;;;;;;;;;;;;952043;;PAISAGISMO;;;0;;ÁREA COMUM;
31712;1.0;930308.7295985932;237.0;2025-12-01;2025-04-08;200.0;-200.0;0.77291947;437.0;2026-06-19;2025-04-08;1042241;0.77;QUADRA A1 (  16UH );QUADRA A1 (  16UH );QUADRA A1 (  16UH );43;0.77291947;HABITAÇÃO;1045210.4423985933
31712;1.0;930308.7295985932;197.0;2025-11-18;2025-05-05;213.0;-213.0;0.77291947;410.0;2026-06-19;2025-05-05;1042418;0.77;QUADRA A2 (  16UH );QUADRA A2 (  16UH );QUADRA A2 (  16UH );42;0.77291947;HABITAÇÃO;1045210.4423985935
31712;1.0;930308.7295985934;198.0;2025-12-11;2025-05-27;195.0;-195.0;0.77291947;393.0;2026-06-24;2025-05-27;1042417;0.77;QUADRA B1 ( 16 UH );QUADRA B1 ( 16 UH );QUADRA B1 ( 16 UH );41;0.77291947;HABITAÇÃO;1045210.4423985934
31712;1.0;930308.7295985932;188.0;2025-12-23;2025-06-18;188.0;-155.0;0.77291947;343.0;2026-06-29;2025-07-21;1042441;0.77;QUADRA B2 ( 15 UH );QUADRA B2 ( 15 UH );QUADRA B2 ( 15 UH );40;0.77291947;HABITAÇÃO;1045210.4423985933
31712;1.0;930308.7295985933;120.0;2025-11-07;2025-07-10;223.0;-191.0;0.77291947;311.0;2026-06-18;2025-08-11;1042440;0.77;QUADRA C  ( 10 UH );QUADRA C  ( 10 UH );QUADRA C  ( 10 UH );39;0.77291947;HABITAÇÃO;1045210.4423985932
31712;1.0;930308.729598593;133.0;2025-12-04;2025-07-24;210.0;-191.0;0.77291947;324.0;2026-07-02;2025-08-12;1042439;0.77;QUADRA D ( 12 UH );QUADRA D ( 12 UH );QUADRA D ( 12 UH );38;0.77291947;HABITAÇÃO;1045210.4423985934
31712;1.0;930308.7295985933;143.0;2026-03-27;2025-11-04;96.0;-125.0;0.77291947;268.0;2026-07-01;2025-10-06;1042429;0.77;QUADRA J1 ( 11 UH );QUADRA J1 ( 11 UH );QUADRA J1 ( 11 UH );37;0.77291947;HABITAÇÃO;1045210.4423985936
31712;1.0;930308.7295985933;151.0;2026-04-07;2025-11-07;90.0;-119.0;0.77291947;270.0;2026-07-06;2025-10-09;1042428;0.77;QUADRA J2 ( 11 UH );QUADRA J2 ( 11 UH );QUADRA J2 ( 11 UH );36;0.77291947;HABITAÇÃO;1045210.4423985931
31712;0.64959325;930308.7295985933;265.0;2026-08-19;2025-11-27;-16.0;-50.0;0.75520226;315.0;2026-08-03;2025-09-22;1042425;1.14;QUADRA L1 ( 21 UH );QUADRA L1 ( 21 UH );QUADRA L1 ( 21 UH );35;0.73771502;HABITAÇÃO;1045210.4423985933
31712;0.56216051;930308.7295985933;273.0;2026-09-03;2025-12-04;-28.0;-38.0;0.74702469;311.0;2026-08-06;2025-09-29;1042424;1.28;QUADRA L2 ( 21 UH );QUADRA L2 ( 21 UH );QUADRA L2 ( 21 UH );34;0.71729904;HABITAÇÃO;1045210.442398593
31712;0.54969285;930308.7295985932;245.0;2026-08-13;2025-12-11;-13.0;-45.0;0.69031117;290.0;2026-07-31;2025-10-14;1042423;1.26;QUADRA M1 ( 17 UH );QUADRA M1 ( 17 UH );QUADRA M1 ( 17 UH );33;0.69031117;HABITAÇÃO;1045210.4423985935
31712;0.57255023;930308.7295985932;196.0;2026-07-02;2025-12-18;20.0;-85.0;0.6872279;281.0;2026-07-22;2025-10-14;1042422;1.17;QUADRA M2 ( 11 UH );QUADRA M2 ( 11 UH );QUADRA M2 ( 11 UH );32;0.67188355;HABITAÇÃO;1045210.4423985935
31712;0.40476544;930308.7295985932;254.0;2026-09-03;2025-12-23;-23.0;-16.0;0.58808552;270.0;2026-08-11;2025-11-14;1042421;1.42;QUADRA N1 ( 18 UH );QUADRA N1 ( 18 UH );QUADRA N1 ( 18 UH );31;0.57522653;HABITAÇÃO;1045210.4423985933
31712;0.38664168;930308.7295985932;275.0;2026-10-02;2025-12-31;-43.0;6.0;0.58169424;269.0;2026-08-20;2025-11-24;1042420;1.47;QUADRA N2 ( 20 UH );QUADRA N2 ( 20 UH );QUADRA N2 ( 20 UH );30;0.56938406;HABITAÇÃO;1045210.4423985933
31712;0.82942416;930308.7295985933;250.0;2026-07-20;2025-11-12;45.0;-57.0;0.51510389;307.0;2026-09-03;2025-10-31;1042427;0.62;QUADRA K1 ( 21 UH );QUADRA K1 ( 21 UH );QUADRA K1 ( 21 UH );29;0.51510389;HABITAÇÃO;1045210.4423985933
